School Name,Rk,Gtm,Location,Opp,Type_adv,Score Rslt_adv,Score Tm_adv,Score Opp_adv,Score OT_adv,Team FG,Team FGA,Team FG%,Team 3P,Team 3PA,Team 3P%,Team 2P,Team 2PA,Team 2P%,Team eFG%,Team FT,Team FTA,Team FT%,Team ORB,Team DRB,Team TRB,Team AST,Team STL,Team BLK,Team TOV,Team PF,Opponent FG,Opponent FGA,Opponent FG%,Opponent 3P,Opponent 3PA,Opponent 3P%,Opponent 2P,Opponent 2PA,Opponent 2P%,Opponent eFG%,Opponent FT,Opponent FTA,Opponent FT%,Opponent ORB,Opponent DRB,Opponent TRB,Opponent AST,Opponent STL,Opponent BLK,Opponent TOV,Opponent PF,_bas,Type_bas,Score Rslt_bas,Score Tm_bas,Score Opp_bas,Score OT_bas,Advanced ORtg,Advanced DRtg,Advanced Pace,Advanced FTr,Advanced 3PAr,Advanced TS%,Advanced TRB%,Advanced AST%,Advanced STL%,Advanced BLK%,Offensive Four Factors eFG%,Offensive Four Factors TOV%,Offensive Four Factors ORB%,Offensive Four Factors FT/FGA,Defensive Four Factors eFG%,Defensive Four Factors TOV%,Defensive Four Factors DRB%,Defensive Four Factors FT/FGA
MURRAY STATE,23.5,23.5,,,,,68.65,69.2,,22.75,54.8,0.41975000000000007,7.55,22.65,0.32930000000000004,15.2,32.15,0.4779000000000001,0.48935000000000006,15.6,20.95,0.7404,8.65,21.9,30.55,11.4,6.2,2.9,10.25,17.1,24.75,53.5,0.4647,5.85,17.3,0.32565,18.9,36.2,0.5253,0.5186,13.85,18.75,0.7372500000000001,7.25,21.75,29.0,10.55,5.95,3.3,10.3,17.8,,,,68.65,69.2,,104.23000000000002,104.96,64.60999999999999,0.3872,0.4128,0.5341,51.184999999999995,49.324999999999996,9.310000000000002,7.735000000000001,0.48935000000000006,13.794999999999998,28.384999999999998,0.287,0.5186,14.040000000000001,71.615,0.26144999999999996
NAVY,24.5,24.5,,,,,69.45,68.75,,24.25,57.0,0.4275500000000001,6.85,19.7,0.35955000000000004,17.4,37.3,0.46555,0.4889,14.1,19.35,0.71635,9.25,23.0,32.25,12.4,6.85,2.55,9.65,15.45,24.7,54.8,0.45225,7.9,22.15,0.36755,16.8,32.65,0.5187999999999999,0.5244000000000001,11.45,16.7,0.68295,7.3,23.1,30.4,12.25,4.95,3.2,10.9,17.65,,,,69.45,68.75,,104.43499999999999,103.35499999999999,66.03999999999999,0.35545,0.34704999999999997,0.5263000000000001,51.339999999999996,52.165,10.175,7.995,0.4889,12.829999999999998,28.564999999999998,0.26005,0.5244000000000001,14.665000000000001,71.43499999999999,0.21220000000000003
NC STATE,21.5,21.5,,,,,67.55,72.7,,23.7,58.2,0.40970000000000006,7.3,22.55,0.31325000000000003,16.4,35.65,0.46455,0.47319999999999995,12.85,17.1,0.7545000000000001,8.9,20.15,29.05,12.55,5.95,3.55,8.8,16.0,26.2,55.75,0.47104999999999997,6.5,17.15,0.37124999999999997,19.7,38.6,0.51175,0.5293000000000001,13.8,17.9,0.7653000000000001,8.15,24.6,32.75,12.6,4.95,3.35,10.45,14.3,,,,67.55,72.7,,101.83,109.505,66.4,0.2991,0.3887999999999999,0.5108,47.075,52.995000000000005,8.965,9.15,0.47319999999999995,11.725,26.434999999999995,0.22435,0.5293000000000001,13.944999999999999,73.56500000000001,0.25184999999999996
NEBRASKA,23.5,23.0,,,,,74.36842105263158,78.47368421052632,,26.31578947368421,59.36842105263158,0.44452631578947366,7.2105263157894735,23.05263157894737,0.31647368421052635,19.105263157894736,36.31578947368421,0.5327894736842106,0.5054210526315789,14.526315789473685,19.789473684210527,0.7237894736842104,7.526315789473684,23.36842105263158,30.894736842105264,13.894736842105264,6.7368421052631575,2.8421052631578947,10.473684210526315,15.736842105263158,28.42105263157895,61.31578947368421,0.46578947368421053,9.789473684210526,26.63157894736842,0.36557894736842106,18.63157894736842,34.68421052631579,0.5416842105263159,0.545421052631579,11.842105263157896,16.42105263157895,0.6938421052631579,9.0,24.789473684210527,33.78947368421053,15.631578947368421,5.842105263157895,3.473684210526316,10.947368421052632,16.68421052631579,,,,74.36842105263158,78.47368421052632,,104.14736842105263,109.96315789473685,69.5,0.34142105263157896,0.39278947368421047,0.5421052631578948,47.73157894736842,53.31052631578948,9.378947368421052,8.378947368421054,0.5054210526315789,13.326315789473686,22.773684210526312,0.25305263157894736,0.545421052631579,13.621052631578944,77.22631578947367,0.1941578947368421
NEVADA,23.5,23.5,,,,,70.2,69.35,,25.1,54.45,0.4615,6.1,20.75,0.30225,19.0,33.7,0.56235,0.5179,13.9,19.7,0.7011000000000001,7.4,21.95,29.35,14.6,6.25,3.6,9.4,17.55,22.95,51.45,0.44705000000000006,8.55,23.25,0.3648,14.4,28.2,0.51325,0.5306499999999998,14.9,20.85,0.7142499999999999,6.1,22.3,28.4,15.25,6.35,2.45,11.55,18.6,,,,70.2,69.35,,105.675,104.84,65.505,0.37075,0.38165,0.5519499999999999,50.635000000000005,57.279999999999994,9.43,12.325000000000001,0.5179,12.819999999999999,24.335,0.2616,0.5306499999999998,15.819999999999999,75.665,0.2950999999999999
NEVADA-LAS VEGAS,23.5,23.5,,,,,66.75,67.4,,23.35,54.75,0.42885,5.55,18.55,0.30479999999999996,17.8,36.2,0.4926500000000001,0.4809,14.5,20.25,0.6979000000000001,7.5,23.65,31.15,11.5,6.25,3.55,9.6,15.9,23.65,55.6,0.42639999999999995,7.5,24.4,0.3025,16.15,31.2,0.5158,0.49465000000000003,12.6,17.55,0.7188999999999999,8.2,24.05,32.25,14.4,5.45,3.6,10.35,18.15,,,,66.75,67.4,,100.86,101.69,66.27999999999999,0.37805,0.34035000000000004,0.52135,48.99,49.55,9.465,11.955000000000002,0.4809,12.995,22.775,0.27080000000000004,0.49465000000000003,13.89,77.225,0.2306
NEW HAMPSHIRE,22.5,22.5,,,,,66.95,77.05,,24.45,59.3,0.41150000000000003,7.8,24.75,0.3147,16.65,34.55,0.4817,0.4772,10.25,15.4,0.67945,8.0,21.25,29.25,10.25,6.3,2.05,11.45,16.15,27.8,57.4,0.48250000000000004,7.65,21.85,0.3464,20.15,35.55,0.56305,0.54865,13.8,19.15,0.7248,8.4,24.4,32.8,14.4,6.5,4.3,11.2,14.4,,,,66.95,77.05,,96.075,110.175,69.685,0.2602000000000001,0.41905000000000003,0.50125,47.269999999999996,42.040000000000006,8.935,6.05,0.4772,14.700000000000003,24.54,0.1738,0.54865,14.510000000000002,75.46000000000001,0.24735000000000004
NEW MEXICO,25.5,25.5,,,,,75.7,66.45,,27.3,60.65,0.45125000000000004,6.35,19.15,0.33340000000000003,20.95,41.5,0.5026,0.5035000000000001,14.75,21.4,0.6870499999999999,9.2,25.65,34.85,13.0,7.85,4.5,10.3,16.5,23.5,56.6,0.4166,6.85,22.15,0.31585,16.65,34.45,0.48640000000000005,0.47759999999999997,12.6,18.75,0.6637000000000001,6.6,23.9,30.5,14.0,6.4,4.05,12.7,18.2,,,,75.7,66.45,,105.405,93.035,71.765,0.36079999999999995,0.3146,0.5359499999999999,53.085000000000015,47.230000000000004,10.94,13.34,0.5035000000000001,12.679999999999998,27.375,0.25010000000000004,0.47759999999999997,16.26,72.625,0.22635
NEW MEXICO STATE,22.5,22.5,,,,,67.25,62.4,,23.7,57.9,0.4107,6.7,21.7,0.30505000000000004,17.0,36.2,0.47029999999999994,0.46849999999999997,13.15,19.5,0.6809499999999999,9.65,23.85,33.5,11.45,6.3,2.05,8.25,16.6,21.3,53.95,0.39225000000000004,6.5,23.45,0.2654,14.8,30.5,0.49050000000000005,0.4521,13.3,18.6,0.7217,7.9,22.35,30.25,10.3,5.4,3.5,10.1,16.05,,,,67.25,62.4,,103.15500000000002,95.055,65.38499999999999,0.3459,0.37455000000000005,0.5024,52.55499999999999,47.89,9.605,7.404999999999999,0.46849999999999997,10.9,30.340000000000003,0.23280000000000003,0.4521,13.779999999999998,69.66,0.25415
NEW ORLEANS,21.5,21.5,,,,,68.45,81.15,,24.8,58.0,0.43100000000000005,5.05,16.5,0.2949,19.75,41.5,0.47695,0.4751,13.8,20.25,0.6806500000000001,9.5,21.75,31.25,12.5,7.2,2.7,12.65,13.95,29.95,63.6,0.4720000000000001,10.0,26.8,0.3753,19.95,36.8,0.54425,0.5509000000000001,11.25,15.55,0.7039500000000001,10.75,23.05,33.8,17.85,7.75,4.1,10.45,16.45,,,,68.45,81.15,,96.89500000000001,114.785,70.17999999999999,0.3599,0.28485000000000005,0.5094500000000001,47.88,50.519999999999996,10.180000000000001,7.364999999999999,0.4751,15.8,28.799999999999994,0.2459,0.5509000000000001,12.87,71.2,0.17945
NIAGARA,21.5,21.5,,,,,68.55,71.5,,24.5,53.5,0.45975,7.7,21.8,0.3466,16.8,31.7,0.53725,0.53155,11.85,16.15,0.7376000000000001,6.55,21.15,27.7,12.7,6.65,2.35,12.05,15.65,25.35,54.65,0.46865000000000007,7.2,19.55,0.37815,18.15,35.1,0.52145,0.53605,13.6,17.5,0.7618,6.95,22.25,29.2,13.5,7.1,2.9,11.35,15.95,,,,68.55,71.5,,102.345,106.96,66.24000000000001,0.30615000000000003,0.40804999999999997,0.561,48.605,51.36500000000001,9.86,6.734999999999999,0.53155,16.485000000000007,22.419999999999998,0.2238,0.53605,15.304999999999998,77.58,0.25434999999999997
NICHOLLS STATE,23.5,23.5,,,,,74.0,69.75,,25.4,58.8,0.4328,7.9,21.05,0.36865,17.5,37.75,0.46195,0.5005499999999999,15.3,21.65,0.7060500000000001,9.55,23.4,32.95,10.8,7.25,4.0,10.05,17.2,24.9,59.25,0.421,6.35,21.25,0.28585000000000005,18.55,38.0,0.48930000000000007,0.47404999999999997,13.6,19.5,0.67505,9.8,22.35,32.15,11.75,7.0,4.3,11.35,15.8,,,,74.0,69.75,,105.93499999999999,99.89000000000001,68.97500000000001,0.3740500000000001,0.3591,0.5372,50.83,42.30499999999999,10.425,10.650000000000002,0.5005499999999999,12.724999999999998,29.875000000000007,0.26555000000000006,0.47404999999999997,14.245,70.12500000000001,0.23935
NJIT,21.5,21.5,,,,,67.05,73.5,,24.3,60.65,0.3987,6.8,22.55,0.29329999999999995,17.5,38.1,0.45904999999999996,0.45299999999999996,11.65,16.4,0.7173,9.5,24.15,33.65,10.1,5.0,3.1,10.5,17.75,26.0,59.15,0.43999999999999995,6.4,20.65,0.29725,19.6,38.5,0.5156,0.49454999999999993,15.1,21.5,0.6843,8.75,25.95,34.7,13.25,6.1,3.8,9.05,14.35,,,,67.05,73.5,,96.10000000000002,106.05999999999999,69.15,0.28205,0.36855000000000004,0.4868000000000001,49.24499999999999,41.03999999999999,7.164999999999999,7.83,0.45299999999999996,13.344999999999999,27.005000000000003,0.19829999999999998,0.49454999999999993,11.454999999999998,72.99499999999999,0.2634
NORFOLK STATE,25.5,25.5,,,,,78.1,70.15,,28.7,58.35,0.4932999999999999,4.7,15.7,0.29810000000000003,24.0,42.65,0.5696000000000001,0.5335,16.0,21.65,0.7399,9.65,22.8,32.45,14.75,7.25,3.7,12.15,17.1,24.35,58.15,0.41965,7.4,21.3,0.34654999999999997,16.95,36.85,0.46635,0.48414999999999997,14.05,19.6,0.71045,10.15,19.1,29.25,13.7,7.1,3.4,12.75,18.4,,,,78.1,70.15,,110.32499999999997,99.99,69.795,0.38345,0.2679,0.5695499999999999,52.225,51.010000000000005,10.094999999999999,10.209999999999999,0.5335,14.995000000000001,32.245000000000005,0.2832,0.48414999999999997,15.805000000000001,67.75500000000001,0.24599999999999994
NORTH ALABAMA,25.5,25.5,,,,,78.35,69.95,,28.05,61.5,0.4569500000000001,7.35,20.05,0.36235000000000006,20.7,41.45,0.5014000000000001,0.5163499999999999,14.9,21.25,0.7024499999999999,11.0,24.95,35.95,11.55,6.65,3.55,7.7,14.95,24.95,59.3,0.4216500000000001,8.25,25.55,0.3208,16.7,33.75,0.4967,0.49269999999999997,11.8,16.85,0.69285,9.1,22.2,31.3,12.45,4.7,4.45,9.85,16.6,,,,78.35,69.95,,115.225,102.665,67.735,0.35009999999999997,0.32344999999999996,0.5487999999999998,53.36,40.17,9.845,10.69,0.5163499999999999,9.719999999999999,32.58,0.24625000000000002,0.49269999999999997,12.774999999999999,67.425,0.20739999999999997
NORTH CAROLINA,27.5,27.5,,,,,78.65,72.35,,28.15,58.9,0.47885,8.3,21.75,0.38150000000000006,19.85,37.15,0.53405,0.5497499999999998,14.05,18.95,0.7297,7.75,24.35,32.1,15.05,5.35,3.2,10.0,15.4,25.9,58.7,0.4433000000000001,7.35,21.7,0.33930000000000005,18.55,37.0,0.5055499999999999,0.5067999999999999,13.2,17.7,0.7388000000000001,7.4,21.65,29.05,12.4,6.25,4.65,9.75,15.9,,,,78.65,72.35,,112.64499999999998,103.79499999999999,69.39500000000001,0.32484999999999997,0.36905,0.57865,52.8,53.480000000000004,7.62,8.440000000000001,0.5497499999999998,12.790000000000003,27.2,0.24085,0.5067999999999999,12.579999999999998,72.79999999999998,0.23164999999999997
NORTH CAROLINA A&T,22.5,22.5,,,,,65.45,74.4,,23.4,58.7,0.3988000000000001,6.2,21.7,0.27695,17.2,37.0,0.4650999999999999,0.4521,12.45,18.55,0.66765,9.3,22.7,32.0,10.65,5.7,2.6,10.0,14.2,26.65,59.65,0.4457,8.05,23.15,0.34005,18.6,36.5,0.5046999999999999,0.51335,13.05,17.5,0.74175,9.6,25.15,34.75,15.95,5.85,3.8,9.2,16.1,,,,65.45,74.4,,96.21499999999999,109.35499999999998,67.9,0.31794999999999995,0.37290000000000006,0.4859000000000001,48.07,46.239999999999995,8.415000000000001,7.25,0.4521,13.179999999999998,26.71,0.21505000000000002,0.51335,11.940000000000001,73.29,0.22045000000000003
NORTH CAROLINA CENTRAL,23.5,23.5,,,,,80.2,77.65,,28.2,60.4,0.4646,7.5,20.9,0.3485,20.7,39.5,0.5288999999999999,0.52545,16.3,24.15,0.66945,11.85,20.35,32.2,16.75,7.1,2.8,13.35,19.5,27.8,58.25,0.4787,5.85,18.15,0.31985,21.95,40.1,0.5456500000000001,0.5299499999999999,16.2,22.45,0.7331000000000001,9.6,20.5,30.1,13.5,6.6,3.35,13.85,18.5,,,,80.2,77.65,,109.025,106.665,71.535,0.41030000000000005,0.34425,0.55685,51.205,58.410000000000004,9.700000000000001,7.135000000000001,0.52545,15.690000000000001,36.275,0.2792,0.5299499999999999,16.705,63.725,0.28055
NORTH DAKOTA,23.5,23.5,,,,,80.05,80.0,,28.25,62.4,0.4546,8.3,24.75,0.3419,19.95,37.65,0.532,0.5212999999999999,15.25,20.9,0.7292,10.85,23.0,33.85,13.35,5.95,2.35,10.2,17.3,27.85,59.15,0.4726000000000001,9.25,24.75,0.37459999999999993,18.6,34.4,0.5524,0.5507500000000001,15.05,19.9,0.76025,8.15,23.05,31.2,13.15,5.8,3.0,10.45,18.3,,,,80.05,80.0,,112.59,112.165,71.29,0.3404,0.39499999999999996,0.5553,51.93000000000001,47.575,8.3,6.989999999999999,0.5212999999999999,12.34,31.725000000000005,0.24764999999999998,0.5507500000000001,13.2,68.275,0.2562
NORTH DAKOTA STATE,22.5,22.5,,,,,83.35,75.85,,27.6,56.7,0.488,11.8,29.8,0.395,15.8,26.9,0.5955,0.5931,16.35,20.75,0.7838,7.65,23.9,31.55,15.1,4.0,1.7,9.8,14.85,27.25,61.8,0.4415,9.15,24.65,0.36625,18.1,37.15,0.49380000000000007,0.5156500000000002,12.2,17.15,0.73365,9.0,20.95,29.95,10.95,5.85,2.3,8.05,18.05,,,,83.35,75.85,,120.915,110.28500000000001,68.00500000000002,0.36894999999999994,0.5279500000000001,0.6271500000000001,51.425,54.4,5.735,4.79,0.5931,12.875,26.45,0.29015,0.5156500000000002,10.294999999999998,73.555,0.1974
NORTH FLORIDA,22.5,22.5,,,,,79.8,86.0,,28.0,64.45,0.43550000000000005,12.3,34.95,0.3508,15.7,29.5,0.52945,0.5314500000000001,11.5,16.5,0.66585,8.85,21.85,30.7,15.5,6.35,3.45,11.1,17.85,31.6,65.2,0.4869,6.9,19.95,0.3483,24.7,45.25,0.5495,0.5399500000000002,15.9,20.7,0.75875,11.2,26.1,37.3,16.95,7.1,3.55,10.35,14.6,,,,79.8,86.0,,107.55499999999999,115.83500000000001,73.445,0.25985,0.54205,0.55365,45.739999999999995,55.504999999999995,8.485000000000001,7.745000000000002,0.5314500000000001,13.27,25.72,0.18230000000000002,0.5399500000000002,12.08,74.28,0.2514
NORTH TEXAS,26.5,26.0,,,,,67.0,60.8421052631579,,23.473684210526315,51.94736842105263,0.4542105263157895,6.421052631578948,18.157894736842106,0.3460526315789474,17.05263157894737,33.78947368421053,0.5113684210526316,0.5171052631578947,13.631578947368421,17.842105263157894,0.7754736842105263,8.31578947368421,22.210526315789473,30.526315789473685,10.421052631578947,6.2631578947368425,3.0,8.947368421052632,14.578947368421053,21.05263157894737,52.1578947368421,0.40415789473684205,5.2631578947368425,18.526315789473685,0.281421052631579,15.789473684210526,33.63157894736842,0.47731578947368414,0.45536842105263153,13.473684210526315,17.57894736842105,0.766421052631579,8.157894736842104,19.0,27.157894736842106,9.105263157894736,5.7894736842105265,3.1052631578947367,9.578947368421053,15.157894736842104,,,,67.0,60.8421052631579,,109.3894736842105,99.31052631578946,61.49473684210527,0.348,0.35268421052631577,0.5572105263157894,53.01578947368421,44.6,10.221052631578948,8.484210526315788,0.5171052631578947,12.773684210526316,30.057894736842105,0.26705263157894743,0.45536842105263153,13.642105263157895,69.9421052631579,0.26747368421052625
NORTHEASTERN,22.5,22.5,,,,,68.95,71.0,,25.55,57.75,0.44449999999999995,7.3,21.25,0.3477,18.25,36.5,0.5043999999999998,0.5082,10.55,15.05,0.70175,9.25,20.35,29.6,12.35,7.65,4.75,11.5,15.9,25.85,56.25,0.46004999999999996,7.05,19.3,0.3636,18.8,36.95,0.5105999999999999,0.5224499999999999,12.25,17.0,0.704,8.85,21.55,30.4,12.15,6.95,3.45,11.4,14.55,,,,68.95,71.0,,102.975,106.07000000000001,67.02000000000001,0.26805,0.37094999999999995,0.5343500000000001,49.04,48.13,11.385000000000002,12.78,0.5082,14.999999999999996,29.299999999999994,0.18864999999999998,0.5224499999999999,15.025,70.69999999999999,0.22360000000000002
NORTHERN ARIZONA,24.5,24.5,,,,,71.8,71.8,,26.2,59.75,0.44000000000000006,7.8,21.8,0.36465000000000003,18.4,37.95,0.48245000000000005,0.50575,11.6,17.2,0.666,9.05,22.5,31.55,13.2,5.85,0.95,9.7,15.7,25.9,54.95,0.47364999999999996,7.45,20.9,0.36090000000000005,18.45,34.05,0.5456000000000001,0.5415499999999999,12.55,17.4,0.7314,6.15,23.25,29.4,13.15,5.4,3.3,9.9,16.0,,,,71.8,71.8,,106.155,105.9,67.705,0.2935,0.36585000000000006,0.53105,51.765,50.545,8.620000000000001,2.985,0.50575,12.530000000000001,27.984999999999996,0.19849999999999998,0.5415499999999999,13.49,72.01499999999999,0.23194999999999996
NORTHERN COLORADO,25.5,25.5,,,,,78.0,70.15,,28.05,55.4,0.509,8.2,20.15,0.4099500000000001,19.85,35.25,0.5656,0.5831500000000001,13.7,19.35,0.692,6.75,24.35,31.1,14.65,5.3,2.3,10.75,16.95,24.6,55.35,0.44719999999999993,6.55,18.65,0.358,18.05,36.7,0.4934999999999999,0.507,14.4,19.2,0.7457499999999999,6.3,20.95,27.25,9.55,6.1,3.55,9.9,16.5,,,,78.0,70.15,,114.25999999999999,102.715,68.34,0.35980000000000006,0.36575,0.6068500000000001,53.015,53.004999999999995,7.7700000000000005,6.370000000000001,0.5831500000000001,14.224999999999998,23.85,0.25615,0.507,13.375,76.15,0.2661
NORTHERN ILLINOIS,21.5,21.5,,,,,72.15,77.0,,24.75,59.85,0.41109999999999997,10.0,28.9,0.34654999999999997,14.75,30.95,0.4668,0.4959999999999999,12.65,18.25,0.69015,5.6,23.55,29.15,12.6,5.9,3.35,10.65,19.85,25.6,57.8,0.44284999999999997,7.95,22.05,0.3615499999999999,17.65,35.75,0.49735000000000007,0.5122499999999999,17.85,25.5,0.6866000000000001,8.55,28.1,36.65,14.25,6.45,3.0,11.75,16.8,,,,72.15,77.0,,98.115,105.39000000000001,72.13500000000002,0.3088,0.48774999999999996,0.52605,43.9,51.980000000000004,7.94,9.489999999999998,0.4959999999999999,13.535,16.47,0.21475,0.5122499999999999,14.270000000000001,83.53,0.31409999999999993
NORTHERN IOWA,23.5,23.5,,,,,70.2,68.0,,25.1,54.2,0.4624999999999999,6.85,19.75,0.3484,18.25,34.45,0.5317000000000001,0.5259,13.15,19.3,0.68155,6.65,23.15,29.8,12.75,5.6,2.95,9.9,14.85,24.0,54.7,0.4421500000000001,8.95,23.55,0.38755000000000006,15.05,31.15,0.48440000000000005,0.5253500000000001,11.05,16.0,0.6897,7.0,23.35,30.35,11.15,6.95,3.0,10.2,17.3,,,,70.2,68.0,,106.22,103.475,65.70000000000002,0.35774999999999996,0.36390000000000006,0.5541499999999999,49.400000000000006,50.345,8.55,9.53,0.5259,13.575,22.04,0.24425,0.5253500000000001,14.120000000000001,77.965,0.20395000000000002
NORTHERN KENTUCKY,23.5,23.5,,,,,73.3,74.4,,26.3,59.8,0.44040000000000007,8.15,23.35,0.3514,18.15,36.45,0.4976,0.5088,12.55,18.25,0.677,9.85,20.4,30.25,13.8,6.75,3.25,10.7,16.15,26.4,58.5,0.45344999999999996,8.4,23.45,0.3539,18.0,35.05,0.50455,0.5269,13.2,17.15,0.7886,9.6,22.55,32.15,14.1,6.15,3.35,11.85,16.85,,,,73.3,74.4,,106.35,108.465,67.365,0.30844999999999995,0.39264999999999994,0.5350999999999999,48.25000000000001,52.379999999999995,9.855000000000002,9.88,0.5088,13.285,30.425,0.21195,0.5269,15.245,69.57500000000002,0.22874999999999995
NORTHWESTERN,23.5,23.5,,,,,71.0,72.6,,25.45,58.75,0.4341499999999999,7.15,21.55,0.3274,18.3,37.2,0.49405,0.4952,12.95,17.4,0.7405499999999999,9.45,20.3,29.75,14.35,5.7,3.75,9.95,18.5,23.85,54.2,0.44239999999999996,7.25,20.9,0.35825,16.6,33.3,0.49975,0.5095,17.65,22.7,0.7738,8.55,22.4,30.95,14.0,6.15,3.7,11.75,16.35,,,,71.0,72.6,,104.86999999999998,107.005,66.995,0.30124999999999996,0.3686,0.5315000000000001,48.945,56.23,8.395,11.364999999999998,0.4952,12.77,29.075,0.22470000000000004,0.5095,15.235,70.92499999999998,0.33354999999999996
NORTHWESTERN STATE,22.5,22.5,,,,,66.1,67.3,,22.5,53.45,0.42485,7.0,19.55,0.35455,15.5,33.9,0.46530000000000005,0.49185000000000006,14.1,19.15,0.7357999999999999,9.6,22.35,31.95,12.15,6.4,4.05,12.65,15.75,23.4,56.5,0.41645000000000004,7.9,21.95,0.36044999999999994,15.5,34.55,0.44715,0.4871,12.6,18.15,0.69845,9.65,20.1,29.75,12.3,7.6,4.05,10.5,16.4,,,,66.1,67.3,,100.7,102.83999999999999,65.375,0.36425,0.37020000000000003,0.5335500000000001,51.34499999999999,54.485,9.690000000000001,11.79,0.49185000000000006,16.85,31.749999999999993,0.2694,0.4871,13.870000000000001,68.255,0.2287
NOTRE DAME,23.5,23.5,,,,,70.6,73.7,,24.7,56.6,0.43635,7.25,20.7,0.3433,17.45,35.9,0.48655000000000015,0.5005,13.95,19.0,0.72115,7.85,22.5,30.35,10.25,6.15,1.55,10.6,15.9,26.2,56.5,0.46465000000000006,7.5,22.4,0.33215000000000006,18.7,34.1,0.5576,0.53135,13.8,18.0,0.776,6.8,22.3,29.1,14.0,6.25,3.3,9.55,17.05,,,,70.6,73.7,,103.56500000000001,107.955,65.64,0.33740000000000003,0.36855,0.5374999999999999,50.894999999999996,41.78999999999999,9.044999999999998,4.585,0.5005,13.944999999999999,26.02,0.24819999999999998,0.53135,12.89,73.97999999999999,0.24675000000000002
OAKLAND,24.5,24.5,,,,,74.85,70.9,,26.1,57.15,0.4574,7.95,24.45,0.3214,18.15,32.7,0.55345,0.5273000000000001,14.7,20.25,0.7478,10.5,22.55,33.05,14.5,6.9,3.3,11.6,16.8,25.1,58.7,0.42800000000000005,8.75,25.0,0.35605000000000003,16.35,33.7,0.49099999999999994,0.5023500000000001,11.95,16.4,0.71995,9.7,19.3,29.0,15.4,6.8,2.85,10.85,19.15,,,,74.85,70.9,,110.63000000000002,104.30999999999999,66.05999999999999,0.35960000000000003,0.42865000000000003,0.5612999999999999,53.339999999999996,54.985,10.360000000000001,10.315000000000001,0.5273000000000001,14.834999999999999,34.665000000000006,0.2611,0.5023500000000001,14.175,65.33999999999999,0.2069
OHIO,22.5,22.5,,,,,79.75,77.15,,28.05,59.55,0.4708000000000001,8.15,23.0,0.34805,19.9,36.55,0.5500499999999999,0.5397000000000001,15.5,20.4,0.7365999999999999,6.1,22.75,28.85,13.4,6.95,2.7,10.05,17.2,27.6,60.6,0.4559499999999999,6.9,19.95,0.3474,20.7,40.65,0.5069000000000001,0.5133999999999999,15.05,20.8,0.7172,8.3,24.65,32.95,12.75,6.5,3.2,11.4,18.55,,,,79.75,77.15,,108.5,105.19499999999998,72.94500000000001,0.3491,0.39005,0.57645,46.545,47.48,9.555,6.640000000000001,0.5397000000000001,12.675,19.54,0.26625000000000004,0.5133999999999999,13.864999999999998,80.465,0.25129999999999997
OHIO STATE,22.5,22.5,,,,,77.45,76.4,,26.45,59.3,0.44775,7.9,22.6,0.35235,18.55,36.7,0.5085,0.51515,16.65,21.45,0.7842,8.35,20.6,28.95,12.15,6.35,3.45,10.35,20.2,26.1,56.7,0.46044999999999997,6.65,20.55,0.31445,19.45,36.15,0.5421,0.51895,17.55,23.6,0.75085,8.8,22.4,31.2,13.2,4.15,3.05,11.4,19.05,,,,77.45,76.4,,108.44500000000001,107.39500000000001,68.87500000000001,0.36185,0.383,0.55655,48.339999999999996,45.99,9.010000000000002,9.905,0.51515,13.129999999999999,27.119999999999997,0.2814500000000001,0.51895,14.419999999999998,72.88,0.318
OKLAHOMA,24.5,24.5,,,,,75.1,77.6,,24.55,54.0,0.45599999999999996,8.0,21.7,0.36560000000000004,16.55,32.3,0.5101,0.5314,18.0,22.9,0.7914999999999999,6.6,22.0,28.6,12.85,6.7,2.4,11.95,19.75,26.2,57.5,0.4578499999999999,7.9,24.45,0.3214,18.3,33.05,0.5562999999999999,0.5261500000000001,17.3,23.45,0.73195,9.1,22.5,31.6,12.75,7.65,3.7,11.25,18.95,,,,75.1,77.6,,106.39000000000001,110.03,70.50999999999999,0.42794999999999994,0.40380000000000005,0.5806500000000001,47.78,51.885000000000005,9.51,7.215000000000001,0.5314,15.589999999999998,22.805,0.33605000000000007,0.5261500000000001,14.189999999999998,77.19500000000001,0.30419999999999997
OKLAHOMA STATE,25.5,25.5,,,,,72.5,78.6,,24.7,56.75,0.43564999999999987,6.75,19.75,0.35190000000000005,17.95,37.0,0.4876499999999999,0.49515000000000003,16.35,23.05,0.69505,8.1,21.35,29.45,13.1,9.05,2.95,13.9,19.7,26.6,59.55,0.44695,9.0,25.55,0.35314999999999996,17.6,34.0,0.5240500000000001,0.52315,16.4,22.5,0.7253499999999999,9.7,23.45,33.15,15.5,9.15,4.3,13.55,19.0,,,,72.5,78.6,,98.10999999999999,106.71,73.80499999999999,0.41364999999999996,0.34835,0.53425,47.11999999999999,52.60999999999999,12.154999999999998,8.999999999999998,0.49515000000000003,17.215,25.5,0.29174999999999995,0.52315,16.09,74.5,0.2829
